gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,SeniorCitizen,PC1,PC2,Churn
0,1,1,1,2,2,1,1,1,1,1,1,1,1,0,0,-0.6415457919868092,-1.5813764263180732,0
0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,1,-1.0227821397260417,0.9959374928058576,1
0,0,0,1,2,0,2,0,2,2,2,2,1,1,1,0,0.9465725757464761,0.37550634920260695,0
0,1,0,1,0,1,2,2,2,2,2,2,2,1,0,1,2.8769487025729696,0.2816759032900931,0
1,1,0,1,2,1,0,0,0,0,2,2,1,1,0,0,2.381956899315616,-0.0923829534140489,0
0,1,1,1,0,1,0,0,0,0,0,2,0,1,2,0,-0.961691353256038,0.9853363312937146,1
0,1,1,1,2,1,2,0,2,0,2,2,0,1,2,0,0.2205707205982778,1.2982408092645519,1
0,1,1,0,1,0,2,2,2,0,2,2,0,1,1,0,-0.3836373327328112,-0.199143394154308,1
0,0,0,1,2,0,2,0,0,2,0,0,1,0,2,0,-0.03646668628409369,-0.37720543421437813,0
0,1,1,1,2,1,2,0,2,0,2,2,2,1,1,0,2.9264064212731222,-0.00046948027870703465,0
1,1,0,1,2,1,2,0,2,2,2,2,2,1,1,0,3.6314157807010528,0.004991819672294274,0
1,0,0,1,0,1,0,0,0,0,0,2,0,1,2,0,-1.0089671027874976,1.008115706903427,1
0,0,0,1,0,0,2,2,0,2,0,0,0,0,1,1,-1.2262920695090636,0.3455426131249922,0
0,0,0,1,0,1,2,2,0,0,0,0,0,1,0,0,0.11210275536698104,0.39700005916906894,1
0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,0,-1.8335960153930555,-0.8759299456911738,0
0,0,0,1,0,0,2,2,2,2,2,0,2,0,1,0,2.284619488305705,-0.872012888173535,0
0,0,0,1,2,1,0,2,2,0,2,2,2,0,2,0,2.6900792676039353,0.14149198543575786,0
1,1,1,0,1,0,0,0,0,2,2,0,2,1,2,0,-0.5042946282118566,-0.9217863217407682,0
1,0,1,0,1,0,0,0,2,2,2,2,1,0,0,0,0.1115809348308459,-0.6562797021032218,0
0,0,0,0,1,0,0,0,2,2,2,0,0,1,1,0,-0.6822561933423668,-0.619880130110854,0
0,0,1,1,0,0,2,2,0,0,0,2,0,1,2,0,0.521892092004646,-0.5057824350622008,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.370864982998677,-0.1693001631217518,0
1,0,0,1,2,1,2,0,2,2,2,2,2,1,2,0,3.380568820106739,-0.061821623743426465,1
1,1,1,1,2,0,0,0,0,2,0,0,0,1,3,0,-1.3019772428063647,0.22471867410228458,0
0,1,0,1,0,0,2,2,2,0,2,0,2,1,1,0,1.590744932541117,-0.7697089237032506,0
0,1,0,1,0,2,1,1,1,1,1,1,0,0,0,0,-2.009646324506548,-0.7318885753738362,0
0,1,0,1,0,2,1,1,1,1,1,1,2,1,0,0,-0.5686520648675696,-1.8425479728131409,0
1,1,1,1,2,0,0,0,2,2,2,2,1,1,3,0,-0.0883593251382947,0.44515060929904166,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,0,-1.8594076057429785,-0.8529175491851934,1
0,1,1,0,1,0,2,2,0,2,0,2,1,1,0,0,0.860754218424662,-1.3163731214516559,0
0,1,0,1,2,1,2,2,2,0,2,2,0,1,1,1,3.161358051101166,0.1270112638634842,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-1.4956016026933967,-1.1394551193160862,0
1,0,0,0,1,0,2,2,2,0,0,0,1,0,3,0,-1.426434341342393,-0.34044217847124525,0
1,1,1,1,0,1,2,2,0,2,0,2,2,0,0,0,2.840630157855359,-0.33451493397418164,0
0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,0,-0.30477590424392803,-0.4103849549960234,0
0,0,0,0,1,0,2,0,2,0,0,2,1,1,2,0,0.6401727937692387,-1.462113421479905,0
0,1,1,1,2,2,1,1,1,1,1,1,0,1,3,0,-1.8416434844678662,-0.6821029568535699,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,0,-0.8403854251530046,-1.676188641969123,0
0,1,1,1,0,1,0,2,0,0,0,0,0,1,0,0,-0.21630350982182156,0.3384189125458538,1
1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,-0.42325609874557346,-0.7883784930497562,0
0,0,0,1,0,0,0,0,0,0,2,0,1,0,3,0,-0.84319177639868,-0.018351245520442185,0
1,1,0,1,2,1,2,2,0,0,0,2,0,0,1,1,-0.19124597620415737,1.1073982165301348,0
0,0,0,1,0,1,0,0,0,2,2,2,0,1,2,0,2.333107626719127,-0.06461802539956511,0
0,0,0,0,1,0,0,0,0,0,0,2,0,1,2,1,-1.4924101142752415,-0.502387317706912,1
1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-2.0299078686665397,-0.6877890211722162,0
0,0,0,1,2,1,0,0,0,0,2,0,0,1,2,1,-0.23453951847283333,0.7723191897730225,1
0,1,1,1,2,1,2,2,0,0,0,2,0,1,0,0,2.1859151795457437,-0.10408886625692736,1
0,0,0,1,0,0,0,0,2,2,2,2,0,0,2,0,-1.0757798264253322,0.8985750254072012,1
1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,-1.625184043659129,0.034437966004111385,1
1,1,0,1,2,1,2,2,2,0,2,2,1,0,1,0,3.2506139775843566,0.09152172205987816,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,-1.5278550331114884,-0.06534569689791289,0
0,0,0,1,0,0,2,2,2,2,2,0,1,1,3,0,0.5075490473231273,0.019702012296845546,0
0,1,0,1,2,2,1,1,1,1,1,1,1,1,3,0,-1.1260666569282527,-1.0911780499958117,0
0,0,0,1,2,1,0,0,0,0,0,0,0,1,1,1,-1.043521932286279,0.8325885815597243,1
1,0,1,1,0,0,0,2,2,2,2,2,1,0,2,0,-0.24284208366171098,0.6322504548867612,0
0,1,1,1,2,1,2,2,2,2,0,2,2,1,0,0,2.272836360787511,0.3141126097676682,0
0,1,1,0,1,0,0,2,2,0,0,0,0,1,3,1,-0.7973691267693621,-0.9375047875344382,0
0,0,0,0,1,0,2,2,0,2,0,0,1,0,1,0,-0.7183482706792581,-0.8280460633598669,0
1,0,0,1,0,2,1,1,1,1,1,1,2,0,1,0,0.05023765315400185,-2.3228372424750012,0
1,0,0,0,1,0,0,0,2,0,0,0,0,1,2,1,-1.6591191436329906,-0.6061983518095763,1
1,0,0,1,0,2,1,1,1,1,1,1,0,0,0,1,-1.9210781660473841,-0.8039822719918575,0
0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,0,-0.8005872034488624,0.8449595189074905,1
0,0,0,1,0,1,0,0,2,0,2,2,0,1,2,0,-0.4976352210427984,1.3141911029225537,1
1,1,0,1,2,2,1,1,1,1,1,1,2,0,1,1,0.1226575427485648,-2.057079332374342,0
0,0,1,1,0,1,2,0,2,2,0,2,0,0,0,0,-0.421893433441961,1.1916254889686,0
0,1,1,1,2,2,1,1,1,1,1,1,1,1,3,0,-0.767914317786076,-1.494015515875578,0
0,0,0,1,2,1,0,0,2,0,0,0,0,1,3,0,-1.0749871972133116,1.016260597165504,1
0,1,1,1,0,2,1,1,1,1,1,1,2,1,3,0,0.16133832280411733,-2.373008158878855,0
0,0,0,1,0,0,0,0,2,2,0,0,0,0,2,0,-1.10316735413373,0.055051609032355064,0
0,1,0,1,0,0,2,2,0,2,0,2,0,1,3,0,-0.08258637295030313,0.1487005237791812,0
0,0,0,1,2,1,0,2,0,0,0,0,0,1,1,1,2.111466161050429,-0.6543311020678775,1
0,0,0,0,1,0,0,0,0,0,2,2,0,1,2,1,-1.456485702031022,-0.12650175984334483,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1.3429913013983028,-0.20662558766354544,1
1,1,0,1,2,1,0,0,0,2,2,2,0,1,2,1,0.8563471944695423,0.8744971863719097,0
1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0,-1.1497554540419899,0.8828371376871467,1
1,0,0,1,2,0,2,0,0,0,0,0,2,0,3,0,-0.06225509727723197,-0.5422625055574635,0
0,0,0,1,0,1,0,2,0,0,0,2,0,1,2,0,-0.2136919144959913,0.8163019282539183,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,0,-1.1864312329990783,-1.367086613446093,0
0,1,0,1,2,2,1,1,1,1,1,1,2,0,3,0,-0.339962094650046,-1.7455112703626197,0
0,1,0,1,0,1,2,2,2,2,2,2,2,1,0,1,3.5207150775690206,-0.02920100899648295,0
1,0,0,1,0,1,0,2,0,0,2,2,0,0,3,0,0.36363999312286516,0.8841568852961335,0
0,0,0,1,2,1,2,2,2,2,2,2,2,1,3,0,1.4706953790587634,1.0591136585224625,0
0,1,1,1,0,1,0,2,2,2,0,0,0,0,2,0,0.09071059208515757,0.5621628404294756,1
0,0,0,0,1,0,2,0,0,0,0,0,1,0,3,0,-0.8411466244527817,-1.1617921719088804,0
0,1,0,0,1,0,0,2,0,0,2,2,2,1,1,1,0.7607989491600721,-1.322379710354328,0
0,0,0,1,0,2,1,1,1,1,1,1,1,1,3,1,-1.404318006419203,-1.2056758128278484,0
0,0,0,1,2,1,0,2,0,2,2,0,0,1,2,1,0.9559595719097241,0.6223047165035727,0
0,1,0,1,0,1,0,0,0,0,2,0,0,1,1,0,-0.05376677061232455,0.4826066356421666,0
0,0,0,1,0,1,0,0,2,0,2,2,1,1,1,0,1.984099778033005,0.023047567710830632,0
1,0,0,1,2,1,0,2,2,2,2,2,2,0,2,0,1.971197346143237,0.6349398767279395,0
0,1,1,1,0,2,1,1,1,1,1,1,2,1,1,0,0.10403103633452752,-2.384017060300216,0
0,1,1,0,1,0,0,0,0,2,0,0,1,0,1,0,-1.5022570170243543,-0.6789450344012861,0
0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,-0.6676558547496608,-1.2352151868011971,0
0,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,0.06986310966979181,-2.3129998175097772,0
1,1,0,1,2,1,0,2,0,0,0,0,0,1,2,0,-0.8876610315158457,0.8879533049644458,1
0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,-1.8722443705712832,-0.4064395522722011,1
1,1,0,1,0,1,0,2,2,2,0,2,0,0,1,0,2.362268092793406,-0.16303349774801573,0
1,0,0,1,2,0,2,2,0,0,0,0,1,0,2,0,-0.2877433892190518,-0.13956673421123555,0
1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0.23374681347402843,-1.2011312102553195,0
1,0,1,0,1,0,2,2,0,2,0,0,1,0,0,0,-0.888941488865692,-0.6519883325940399,0
0,1,0,1,2,0,2,2,2,2,2,2,2,1,2,0,2.927339844910743,-0.508555599250284,0
1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,-1.3270745624055342,-1.2317525291308116,0
1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,-1.2407776797464678,0.7204085783221892,1
1,1,0,1,2,1,2,0,2,2,2,2,0,1,0,0,2.838962134883089,0.2696286972626041,0
0,1,1,1,0,1,2,2,0,0,2,2,1,0,1,0,2.404958746066105,0.048923788739090444,0
0,0,1,1,0,2,1,1,1,1,1,1,2,0,3,0,-1.476549323546232,-1.1233025091668358,0
0,0,0,1,2,1,0,2,2,0,2,2,1,1,2,0,2.729994006881674,0.0931903640535161,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,0,-1.308633228509984,-1.2756073406940394,0
0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,0,-0.47958974567780255,0.7313337138193216,0
1,1,0,1,0,2,1,1,1,1,1,1,0,1,1,0,-1.6092979064251025,-1.0600362127716356,0
0,0,0,1,2,2,1,1,1,1,1,1,2,0,0,0,-0.34666857838376525,-1.7617643477809657,0
0,1,1,1,2,1,2,2,2,2,2,2,2,1,0,0,3.834760063312935,0.13204385102825003,0
0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,1,-0.7722172636335821,0.6928942791342437,0
0,1,1,1,0,2,1,1,1,1,1,1,0,1,2,0,-2.0445364406547593,-0.7138936110701556,1
0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,0,-1.9809784368636887,-0.7584040834907362,0
1,1,1,1,0,1,0,0,2,0,2,2,0,1,0,0,1.4329295287023194,0.25670599315180254,0
0,1,1,1,0,0,2,0,0,2,0,0,1,1,0,0,-0.06951744593369362,-0.5506431964344586,0
1,1,1,1,0,2,1,1,1,1,1,1,2,0,3,0,-1.484744721161777,-1.1315577437333946,0
0,1,1,1,2,1,0,2,2,0,2,2,0,1,0,0,0.4724298264432167,1.2572152575806395,1
0,0,0,1,2,1,0,0,0,0,2,0,0,1,2,0,-0.11585632662838066,0.7313133745204538,1
0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,0,0.10047412143554775,-2.376473226103306,0
1,0,0,1,0,1,0,0,0,2,2,2,0,1,0,0,-0.38873736220381994,1.2776200666354567,0
1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,-1.229399901533408,0.740712148242809,1
0,1,0,1,2,1,0,2,0,0,2,2,0,1,2,0,-0.14502717668304582,1.3960301117479648,1
0,0,0,1,0,1,0,0,0,0,0,2,0,0,2,0,-1.00681879265717,1.0249816692481668,1
1,0,0,1,0,2,1,1,1,1,1,1,1,0,3,0,-1.7417420949174298,-0.9625012032111541,0
1,0,0,1,0,0,2,2,0,0,0,0,0,1,1,0,-0.8036938556947677,-0.0830195740543562,0
0,0,0,1,2,1,0,2,2,2,2,2,2,1,0,1,3.4799556318243936,-0.09316730080828291,0
1,1,1,1,0,2,1,1,1,1,1,1,2,0,1,0,-1.9613951247030406,-0.7946147978643909,0
0,1,1,1,2,0,2,2,2,2,2,0,2,0,0,0,2.404860446940472,-0.8188289483030706,0
0,0,0,1,2,1,2,2,2,2,2,0,0,1,2,0,1.6240557352925018,0.7122652945812267,0
0,0,1,1,0,0,2,2,0,0,0,0,0,1,2,0,-0.9459551489171418,0.029871190581138983,0
0,1,1,1,0,0,0,0,0,0,2,2,0,0,3,0,-1.2545154970375572,0.5888683047810364,1
0,1,1,1,0,2,1,1,1,1,1,1,0,1,1,0,-2.0404729484358093,-0.7066423360985058,1
0,1,0,1,0,2,1,1,1,1,1,1,2,1,0,1,-0.03903996224722386,-2.2686304344710946,0
1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-2.0559142188678194,-0.7341971809907752,0
1,1,1,1,2,1,0,0,0,0,0,0,0,1,0,0,-0.49052314948809866,0.5190529156436829,1
1,1,0,1,0,1,2,2,0,0,0,2,1,1,1,0,2.552389135946981,-0.41657430922594085,1
0,0,0,1,0,1,0,2,0,0,2,0,0,1,2,0,-0.23551353183163642,0.7154796439566915,0
0,0,0,1,2,1,2,2,2,0,2,2,2,1,3,0,3.4682553530288227,0.042620799839532986,0
1,1,1,0,1,0,2,0,2,2,2,2,1,0,1,0,0.1442218485881416,-0.41957820585896244,0
0,0,0,1,2,1,0,2,0,0,2,0,0,1,1,0,-0.04742779565315528,0.8718273803145505,1
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-1.3329501451181902,-1.305087838343054,0
1,1,0,1,2,1,0,0,0,0,0,0,0,1,2,0,-0.43283006595508344,0.5073490748169434,0
1,1,1,1,0,0,0,2,0,2,2,2,2,1,1,0,2.09980624481001,-0.97192552012424,0
0,1,0,1,2,1,0,0,2,2,2,2,0,1,0,1,-0.11591290874582011,1.4560561482428704,1
1,0,0,1,0,0,2,0,2,0,0,0,0,1,3,0,-1.4299891111126626,0.2818420314350612,1
0,0,0,1,0,0,2,2,2,2,0,0,2,0,0,0,0.8987522867122362,-0.5660978194778838,0
1,0,0,1,0,0,0,2,2,2,2,2,2,0,1,0,1.1997116111045132,-0.22833082421566966,0
1,0,0,1,2,1,0,2,0,2,2,2,1,1,0,0,3.2412464603351108,-0.09289809787171284,0
1,0,0,1,2,1,0,0,0,0,2,0,0,0,0,0,1.6552490627194292,-0.18299241182139386,1
1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,-1.670695156511368,-0.04677631367836735,1
1,1,1,1,0,0,2,2,0,2,0,2,0,1,1,0,-0.15928702793217997,0.15516244726207887,0
1,1,0,1,2,1,2,0,2,2,2,2,1,1,1,0,2.1448559101865445,0.6606674894335048,1
0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,0,-1.974085205998338,-0.751533290772049,0
1,0,0,1,0,2,1,1,1,1,1,1,2,0,0,0,-0.02573657578946713,-2.2735382454267357,0
1,1,1,1,2,0,2,0,0,2,2,0,1,0,0,0,0.02080876426571384,-0.005750232883210019,0
0,0,0,1,0,1,0,2,0,2,2,2,2,1,0,0,1.4023678473951369,0.5019056119325024,0
0,0,0,1,2,2,1,1,1,1,1,1,0,0,3,0,-1.9000765303203793,-0.6258053450039354,0
0,1,1,1,0,2,1,1,1,1,1,1,1,1,2,0,-0.8230119500105214,-1.705864108450281,0
1,0,0,1,2,1,2,2,0,0,0,0,0,1,1,0,0.30430190454075284,0.563711416552401,0
1,1,0,1,2,1,0,2,0,2,0,2,1,0,0,0,2.0123075021321766,0.15264224010980754,0
1,1,0,1,2,1,0,2,2,2,0,2,2,1,0,0,3.0009075361453927,-0.28286310158471584,0
1,0,0,1,0,1,0,2,2,2,0,2,0,1,1,1,-0.7716011701792522,1.4409395433742092,1
1,1,1,1,0,2,1,1,1,1,1,1,2,1,1,0,-1.2310986159075337,-1.3384198381043344,0
0,1,0,1,2,1,0,0,0,0,0,2,0,1,2,1,-0.6741723173988183,1.001069707101023,1
0,1,0,1,2,1,2,2,2,2,2,2,2,0,1,0,3.6024534415609675,0.015124167350906964,0
1,1,0,1,2,1,0,2,0,2,0,0,1,1,0,1,2.0782437689179596,-0.39308304517581266,0
1,0,0,1,0,0,2,0,2,0,0,0,0,0,2,0,-1.45442200176401,0.2336627775331874,0
1,1,0,1,2,1,0,0,0,2,2,2,0,1,1,1,2.928062656898082,-0.1527939641511199,1
0,1,0,1,0,1,0,2,2,0,0,2,0,0,0,1,0.30223892315891115,0.6381141327337656,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,-1.085520987844653,0.6736576868810297,1
1,0,1,1,0,0,0,0,0,0,2,2,0,0,1,0,-0.7595377477314665,0.3291878627025008,0
0,0,0,1,2,1,0,2,2,0,2,2,0,1,0,0,2.0671587698474503,0.5439652035427407,1
1,0,0,1,0,1,0,2,0,0,2,2,0,0,2,0,-0.7667913761328501,1.4574476467350819,1
0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0,-0.7426876469019833,0.7310310602110477,0
0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,-1.0192970916562427,-0.2223636566270641,0
0,1,0,1,0,1,2,0,0,2,2,2,1,1,3,0,2.6580860476023385,-0.17566004626640488,0
0,1,0,1,2,1,2,2,2,2,2,2,2,1,1,0,3.763459402367936,0.10108306868765642,0
1,0,0,1,2,1,2,0,0,0,2,0,0,1,2,1,0.027308936419180918,0.8609509353630311,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,-1.8915437866382956,-0.6051192361695265,1
0,1,1,1,0,0,2,2,0,2,0,2,0,1,3,0,0.5998407457357398,-0.22682754298098715,0
0,0,0,1,2,0,0,2,2,2,2,2,2,0,0,0,2.068174753920871,-0.44402110374572773,0
1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-2.0420983453233896,-0.7095428460871658,0
0,0,0,1,0,0,2,2,2,2,0,2,2,1,1,0,2.152677434928778,-1.0094930124207622,0
1,0,0,1,0,0,2,2,0,2,0,0,0,1,3,0,0.3879175319744249,-0.49308368917666884,0
0,1,1,1,0,2,1,1,1,1,1,1,2,1,0,0,-0.5785475791900855,-1.7662646461367895,0
0,0,0,1,0,0,0,2,2,2,2,0,1,1,1,0,1.4938630960379276,-0.7753013012804617,0
1,1,0,1,0,0,2,2,0,0,0,2,1,0,3,0,-0.5815131530674567,0.17717877867207094,0
0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,1,-1.0591399098991832,0.6178186055607905,0
1,0,0,1,2,1,0,0,0,0,2,2,1,0,3,0,1.3689958741694588,0.3285110395897849,0
1,1,0,1,0,1,2,2,2,2,0,2,2,0,1,0,3.1069090027638095,-0.22537755231467368,0
1,1,0,1,2,1,0,0,0,0,0,2,0,1,2,1,0.38616947904330795,0.4207803285765901,0
0,0,0,1,2,1,0,2,2,2,2,2,1,0,1,0,1.1243249554702448,1.1176210337949346,0
1,1,0,0,1,0,2,2,0,2,0,2,2,1,0,0,1.1447158132603443,-1.4640073711143544,0
1,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,-1.7715904467364516,-0.47859875292526205,0
0,0,0,1,0,2,1,1,1,1,1,1,2,1,0,0,-0.7706314616790855,-1.6598831158608647,0
1,1,1,1,0,0,2,2,2,2,2,0,2,1,0,0,2.1603833971041277,-0.8661296094407976,0
0,1,1,1,2,1,0,0,2,2,0,2,0,1,0,0,0.20841841936916444,0.9698912838519126,0
0,0,0,1,0,1,0,2,0,0,0,0,0,0,2,0,-1.1595078353674697,0.8654340777551868,0
0,0,0,1,0,1,0,2,2,0,2,2,0,1,2,0,0.036779191244102095,1.2700245321235417,1
0,1,1,1,0,1,2,0,0,2,2,0,0,0,2,0,-0.0281030972763363,0.946473400696317,1
0,1,1,1,2,1,0,0,0,0,2,0,0,1,0,0,-0.5792601101395553,0.9741768055612287,1
0,1,0,1,0,2,1,1,1,1,1,1,2,0,1,0,-0.1338138733717421,-2.215976201115008,0
0,1,1,1,2,1,2,2,0,0,2,2,0,1,0,0,2.32251154763596,0.2894510803899926,0
0,0,0,1,2,2,1,1,1,1,1,1,2,0,1,0,0.3546098471203274,-2.2508398767714546,0
0,1,0,1,2,1,0,2,0,0,2,2,2,1,1,0,3.03743923519715,-0.3580493007061148,0
1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,0.06095367520771537,-2.305563752175132,0
0,0,0,1,0,0,2,0,0,2,0,0,0,0,1,0,-1.331358770420713,0.1709666895748683,1
0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,0,-0.7589151755320753,1.4673053291971554,1
0,1,0,1,2,0,2,0,2,2,2,2,2,1,1,0,2.214407850446458,-0.4871717071292566,0
0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,0,-1.8959251353400777,-0.8393823528883246,0
1,0,0,1,2,0,0,0,2,2,0,0,0,0,2,0,-0.6255480310537779,-0.019734542686430104,0
1,1,1,1,2,0,2,2,2,2,2,2,2,0,0,0,2.6544594309820724,-0.6254304503358418,0
1,0,0,1,0,0,0,2,0,0,0,0,0,1,2,0,-0.23185366543194305,-0.6699054145094393,0
0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,0,-1.9483122736627954,-0.7807786060289824,0
1,1,0,1,2,0,2,2,2,2,2,2,2,1,1,0,2.919752249555588,-0.5200116162862194,0
1,1,0,1,0,0,2,2,0,2,2,2,2,1,3,0,1.8522644303020632,-0.5030558396838757,0
0,1,0,1,0,1,0,2,0,0,0,2,0,0,2,1,0.265259427558839,0.5159370157219931,1
0,0,0,1,0,2,1,1,1,1,1,1,0,0,1,0,-1.9427437350715593,-0.7690511097639061,0
0,0,0,1,2,0,0,2,2,0,2,2,2,1,2,0,2.1962129981006835,-0.6985715336973068,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,0,-1.6178362065347605,-1.0495309912605304,1
1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1,-1.2359014890837279,0.7291101082881694,1
1,0,0,1,2,0,2,0,0,0,0,0,0,1,2,0,-0.6383964135203792,-0.2357043744466717,1
0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,-0.9746988201513064,-0.8869585343685172,1
1,0,0,1,0,2,1,1,1,1,1,1,2,0,1,0,-0.28006549294752314,-2.025209122712512,0
0,1,1,1,0,1,2,0,0,0,0,0,0,0,3,0,0.06120725484576701,0.19477108978837898,0
0,0,0,1,0,1,2,2,2,0,2,0,1,1,1,0,1.6907583524782095,0.2671696851393948,0
1,1,0,1,2,1,0,0,2,0,2,2,0,1,2,1,1.8487967717603813,0.3636168413127839,1
1,1,0,1,2,0,2,2,2,2,2,2,2,1,0,0,2.711272732755886,-0.5839920055741605,0
1,1,1,1,2,1,0,2,2,0,0,0,0,1,2,1,1.4725815124853954,-0.15833582594229723,1
1,1,0,1,2,1,0,0,2,0,2,0,0,1,2,1,1.347824943673925,0.15118433602261094,0
0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,0,1.3549686892116655,-0.09408099335367699,0
1,0,0,1,0,2,1,1,1,1,1,1,0,1,2,0,-1.2572371261679207,-1.3434350093693752,0
1,1,0,1,0,0,0,2,0,2,0,2,0,1,3,0,-1.2755925392830265,0.5449164162125429,0
0,1,0,1,2,1,0,0,2,0,2,2,0,0,0,1,1.151693593725312,0.75423113885409,0
1,1,1,1,0,0,0,0,2,2,2,2,2,1,0,0,1.958097330169618,-0.9067223626180211,0
0,0,0,1,2,1,0,0,2,2,2,2,2,1,2,0,2.7739082980541756,0.16994076240752926,1
0,1,0,1,2,1,0,2,2,0,2,2,0,1,2,0,2.2820773814562347,0.3636024700040802,1
1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,1,-0.7864885922498271,1.4039530539224367,1
1,1,0,1,2,1,2,2,2,2,0,2,1,1,1,0,3.2520495378745866,-0.03196949638524929,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,0,-1.0360511079757488,-1.5341884065262508,0
1,0,0,1,2,1,0,0,2,2,2,2,0,0,0,0,1.5263308120086894,0.6919230543736457,1
0,0,0,1,0,1,0,0,2,0,0,2,0,1,3,0,-0.9140129981413232,1.1824918252419305,1
0,0,0,1,0,0,2,0,0,2,0,0,1,1,3,0,-1.0623363850864418,0.04093643438232145,0
0,1,0,1,2,1,0,0,0,0,2,0,0,1,2,1,-0.8723134565712881,1.0457891287490149,0
0,1,1,1,0,0,2,0,2,2,2,0,1,1,0,0,1.564462076462063,-0.8051632008390384,0
1,0,0,1,2,0,0,0,0,0,2,0,0,1,2,0,-1.1173892874160796,0.2520004047286469,0
0,1,1,1,2,1,2,2,2,2,2,2,2,1,1,0,3.8275536851167358,0.13145328025953285,0
0,0,0,1,0,1,0,0,0,0,2,0,0,0,2,0,-0.8730561650069683,0.9312159030445346,0
0,1,0,1,2,1,2,2,2,2,2,2,2,0,2,0,3.768490911787272,0.08793030646959098,0
0,0,0,1,0,1,0,2,0,0,0,0,0,1,1,0,-1.1603205338112597,0.8639838227608568,1
0,1,1,1,2,1,2,2,0,0,0,2,0,1,2,0,1.7460002319226957,0.10433031778400337,0
0,0,0,1,2,0,0,2,0,0,0,2,0,1,2,0,-1.135697441873616,0.46124279180524236,0
0,1,1,1,2,1,0,2,0,2,0,2,0,1,0,0,2.3067535142848263,-0.03850901535266912,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-1.6983079723251746,-0.962930631377556,0
0,0,1,1,0,2,1,1,1,1,1,1,1,0,1,0,-0.5957387165392979,-1.8607393520646112,0
0,1,1,1,0,2,1,1,1,1,1,1,2,1,3,0,-0.9086776336989921,-1.5881068680679977,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-2.022022368339607,-0.7551769783770158,0
1,1,0,1,0,1,2,2,2,0,0,0,0,1,2,0,-0.4546677835950928,0.8754059471202577,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1.6381872187597686,0.011233886094831709,1
0,0,0,1,2,1,0,0,0,0,2,0,0,1,2,1,1.0734784312113794,0.08523900775224308,1
1,0,0,1,0,2,1,1,1,1,1,1,2,1,3,0,-1.000480453442855,-1.5093401272820828,0
